Run 	T Sent 	T Received 	Message ID 	dT
172 	2015-04-15 02:44:36.532003 	2015-04-15 02:44:36.536184 	0 	0:00:00.004181
173 	2015-04-15 02:44:36.547008 	2015-04-15 02:44:36.551716 	5 	0:00:00.004708
174 	2015-04-15 02:44:36.564429 	2015-04-15 02:44:36.568638 	2 	0:00:00.004209
175 	2015-04-15 02:44:36.579513 	2015-04-15 02:44:36.585366 	7 	0:00:00.005853
176 	2015-04-15 02:44:36.596998 	2015-04-15 02:44:36.601146 	8 	0:00:00.004148
177 	2015-04-15 02:44:36.614463 	2015-04-15 02:44:36.620170 	2 	0:00:00.005707
178 	2015-04-15 02:44:36.631979 	2015-04-15 02:44:36.636193 	0 	0:00:00.004214
179 	2015-04-15 02:44:36.647035 	2015-04-15 02:44:36.651784 	6 	0:00:00.004749
180 	2015-04-15 02:44:36.664479 	2015-04-15 02:44:36.668669 	0 	0:00:00.004190
181 	2015-04-15 02:44:36.679526 	2015-04-15 02:44:36.684311 	9 	0:00:00.004785
182 	2015-04-15 02:44:36.696980 	2015-04-15 02:44:36.705733 	1 	0:00:00.008753
183 	2015-04-15 02:44:36.717013 	2015-04-15 02:44:36.721259 	6 	0:00:00.004246
184 	2015-04-15 02:44:36.731990 	2015-04-15 02:44:36.737102 	0 	0:00:00.005112
185 	2015-04-15 02:44:36.749487 	2015-04-15 02:44:36.753869 	4 	0:00:00.004382
186 	2015-04-15 02:44:36.764487 	2015-04-15 02:44:36.769594 	3 	0:00:00.005107
187 	2015-04-15 02:44:36.788162 	2015-04-15 02:44:36.792479 	1 	0:00:00.004317
188 	2015-04-15 02:44:36.804678 	2015-04-15 02:44:36.808968 	0 	0:00:00.004290
189 	2015-04-15 02:44:36.819452 	2015-04-15 02:44:36.823510 	8 	0:00:00.004058
190 	2015-04-15 02:44:36.833791 	2015-04-15 02:44:36.838018 	4 	0:00:00.004227
191 	2015-04-15 02:44:36.849480 	2015-04-15 02:44:36.853640 	2 	0:00:00.004160
192 	2015-04-15 02:44:36.864545 	2015-04-15 02:44:36.869384 	4 	0:00:00.004839
193 	2015-04-15 02:44:36.881989 	2015-04-15 02:44:36.886280 	6 	0:00:00.004291
194 	2015-04-15 02:44:36.896961 	2015-04-15 02:44:36.902084 	1 	0:00:00.005123
195 	2015-04-15 02:44:36.914496 	2015-04-15 02:44:36.918747 	5 	0:00:00.004251
196 	2015-04-15 02:44:36.929612 	2015-04-15 02:44:36.934687 	0 	0:00:00.005075
197 	2015-04-15 02:44:36.947007 	2015-04-15 02:44:36.951265 	5 	0:00:00.004258
198 	2015-04-15 02:44:36.961992 	2015-04-15 02:44:36.967117 	0 	0:00:00.005125
199 	2015-04-15 02:44:36.979480 	2015-04-15 02:44:36.983666 	7 	0:00:00.004186
200 	2015-04-15 02:44:36.994491 	2015-04-15 02:44:36.999413 	0 	0:00:00.004922
201 	2015-04-15 02:44:37.011994 	2015-04-15 02:44:37.025830 	2 	0:00:00.013836
202 	2015-04-15 02:44:37.036985 	2015-04-15 02:44:37.041705 	1 	0:00:00.004720
203 	2015-04-15 02:44:37.052082 	2015-04-15 02:44:37.056364 	2 	0:00:00.004282
204 	2015-04-15 02:44:37.066984 	2015-04-15 02:44:37.071410 	7 	0:00:00.004426
205 	2015-04-15 02:44:37.081931 	2015-04-15 02:44:37.086449 	3 	0:00:00.004518
206 	2015-04-15 02:44:37.097001 	2015-04-15 02:44:37.101125 	0 	0:00:00.004124
