Run 	T Sent 	T Received 	Message ID 	dT
223 	2015-04-21 00:00:21.023271 	2015-04-21 00:00:21.040132 	0 	0:00:00.016861
224 	2015-04-21 00:00:21.040237 	2015-04-21 00:00:21.058175 	5 	0:00:00.017938
225 	2015-04-21 00:00:21.058278 	2015-04-21 00:00:21.075151 	4 	0:00:00.016873
226 	2015-04-21 00:00:21.075254 	2015-04-21 00:00:21.094138 	3 	0:00:00.018884
227 	2015-04-21 00:00:21.094243 	2015-04-21 00:00:21.111164 	8 	0:00:00.016921
228 	2015-04-21 00:00:21.111268 	2015-04-21 00:00:21.129158 	7 	0:00:00.017890
229 	2015-04-21 00:00:21.129279 	2015-04-21 00:00:21.147128 	6 	0:00:00.017849
230 	2015-04-21 00:00:21.147232 	2015-04-21 00:00:21.167117 	4 	0:00:00.019885
231 	2015-04-21 00:00:21.167222 	2015-04-21 00:00:21.184111 	7 	0:00:00.016889
232 	2015-04-21 00:00:21.184215 	2015-04-21 00:00:21.202162 	8 	0:00:00.017947
233 	2015-04-21 00:00:21.202265 	2015-04-21 00:00:21.219160 	0 	0:00:00.016895
234 	2015-04-21 00:00:21.219264 	2015-04-21 00:00:21.237167 	8 	0:00:00.017903
235 	2015-04-21 00:00:21.237284 	2015-04-21 00:00:21.254111 	2 	0:00:00.016827
236 	2015-04-21 00:00:21.254215 	2015-04-21 00:00:21.272163 	7 	0:00:00.017948
237 	2015-04-21 00:00:21.272268 	2015-04-21 00:00:21.289165 	8 	0:00:00.016897
238 	2015-04-21 00:00:21.289283 	2015-04-21 00:00:21.307125 	1 	0:00:00.017842
239 	2015-04-21 00:00:21.307229 	2015-04-21 00:00:21.324165 	0 	0:00:00.016936
240 	2015-04-21 00:00:21.324268 	2015-04-21 00:00:21.342162 	9 	0:00:00.017894
241 	2015-04-21 00:00:21.342269 	2015-04-21 00:00:21.359171 	3 	0:00:00.016902
242 	2015-04-21 00:00:21.359344 	2015-04-21 00:00:21.376169 	7 	0:00:00.016825
243 	2015-04-21 00:00:21.376273 	2015-04-21 00:00:21.394157 	8 	0:00:00.017884
244 	2015-04-21 00:00:21.394261 	2015-04-21 00:00:21.411131 	4 	0:00:00.016870
245 	2015-04-21 00:00:21.411234 	2015-04-21 00:00:21.428113 	1 	0:00:00.016879
246 	2015-04-21 00:00:21.428217 	2015-04-21 00:00:21.446132 	9 	0:00:00.017915
247 	2015-04-21 00:00:21.446234 	2015-04-21 00:00:21.463137 	6 	0:00:00.016903
248 	2015-04-21 00:00:21.463241 	2015-04-21 00:00:21.481164 	1 	0:00:00.017923
249 	2015-04-21 00:00:21.481283 	2015-04-21 00:00:21.498131 	7 	0:00:00.016848
250 	2015-04-21 00:00:21.498234 	2015-04-21 00:00:21.515137 	4 	0:00:00.016903
251 	2015-04-21 00:00:21.515240 	2015-04-21 00:00:21.533132 	2 	0:00:00.017892
252 	2015-04-21 00:00:21.533254 	2015-04-21 00:00:21.551163 	3 	0:00:00.017909
253 	2015-04-21 00:00:21.551266 	2015-04-21 00:00:21.568165 	0 	0:00:00.016899
254 	2015-04-21 00:00:21.568272 	2015-04-21 00:00:21.586103 	3 	0:00:00.017831
255 	2015-04-21 00:00:21.586208 	2015-04-21 00:00:21.605162 	5 	0:00:00.018954
256 	2015-04-21 00:00:21.605279 	2015-04-21 00:00:21.622138 	8 	0:00:00.016859
257 	2015-04-21 00:00:21.622243 	2015-04-21 00:00:21.640172 	6 	0:00:00.017929
258 	2015-04-21 00:00:21.640282 	2015-04-21 00:00:21.659168 	3 	0:00:00.018886
259 	2015-04-21 00:00:21.659271 	2015-04-21 00:00:21.677167 	4 	0:00:00.017896
260 	2015-04-21 00:00:21.677284 	2015-04-21 00:00:21.694142 	2 	0:00:00.016858
261 	2015-04-21 00:00:21.694246 	2015-04-21 00:00:21.713164 	3 	0:00:00.018918
262 	2015-04-21 00:00:21.713304 	2015-04-21 00:00:21.731174 	7 	0:00:00.017870
263 	2015-04-21 00:00:21.731278 	2015-04-21 00:00:21.748139 	2 	0:00:00.016861
264 	2015-04-21 00:00:21.748242 	2015-04-21 00:00:21.765140 	9 	0:00:00.016898
265 	2015-04-21 00:00:21.765257 	2015-04-21 00:00:21.783143 	5 	0:00:00.017886
266 	2015-04-21 00:00:21.783247 	2015-04-21 00:00:21.800166 	0 	0:00:00.016919
267 	2015-04-21 00:00:21.800269 	2015-04-21 00:00:21.818143 	1 	0:00:00.017874
268 	2015-04-21 00:00:21.818245 	2015-04-21 00:00:21.835140 	2 	0:00:00.016895
269 	2015-04-21 00:00:21.835246 	2015-04-21 00:00:21.852103 	3 	0:00:00.016857
270 	2015-04-21 00:00:21.852206 	2015-04-21 00:00:21.870136 	0 	0:00:00.017930
271 	2015-04-21 00:00:21.870248 	2015-04-21 00:00:21.887170 	8 	0:00:00.016922
272 	2015-04-21 00:00:21.887274 	2015-04-21 00:00:21.905163 	1 	0:00:00.017889
273 	2015-04-21 00:00:21.905282 	2015-04-21 00:00:21.922136 	2 	0:00:00.016854
274 	2015-04-21 00:00:21.922240 	2015-04-21 00:00:21.939138 	0 	0:00:00.016898
275 	2015-04-21 00:00:21.939241 	2015-04-21 00:00:21.957136 	9 	0:00:00.017895
276 	2015-04-21 00:00:21.957264 	2015-04-21 00:00:21.974140 	0 	0:00:00.016876
277 	2015-04-21 00:00:21.974243 	2015-04-21 00:00:21.992138 	7 	0:00:00.017895
278 	2015-04-21 00:00:21.992242 	2015-04-21 00:00:22.008124 	0 	0:00:00.015882
279 	2015-04-21 00:00:22.008276 	2015-04-21 00:00:22.026116 	8 	0:00:00.017840
280 	2015-04-21 00:00:22.026220 	2015-04-21 00:00:22.044168 	9 	0:00:00.017948
281 	2015-04-21 00:00:22.044271 	2015-04-21 00:00:22.061124 	6 	0:00:00.016853
282 	2015-04-21 00:00:22.061253 	2015-04-21 00:00:22.079132 	8 	0:00:00.017879
283 	2015-04-21 00:00:22.079235 	2015-04-21 00:00:22.102157 	3 	0:00:00.022922
