Run 	T Sent 	T Received 	Message ID 	dT
209 	2015-04-04 15:52:57.027159 	2015-04-04 15:52:57.032388 	9 	0:00:00.005229
210 	2015-04-04 15:52:57.044643 	2015-04-04 15:52:57.048035 	6 	0:00:00.003392
211 	2015-04-04 15:52:57.059661 	2015-04-04 15:52:57.063241 	4 	0:00:00.003580
212 	2015-04-04 15:52:57.074658 	2015-04-04 15:52:57.078071 	1 	0:00:00.003413
213 	2015-04-04 15:52:57.089688 	2015-04-04 15:52:57.094513 	5 	0:00:00.004825
214 	2015-04-04 15:52:57.104746 	2015-04-04 15:52:57.108291 	2 	0:00:00.003545
215 	2015-04-04 15:52:57.119654 	2015-04-04 15:52:57.123209 	8 	0:00:00.003555
216 	2015-04-04 15:52:57.134719 	2015-04-04 15:52:57.138082 	7 	0:00:00.003363
217 	2015-04-04 15:52:57.149668 	2015-04-04 15:52:57.153139 	1 	0:00:00.003471
218 	2015-04-04 15:52:57.164721 	2015-04-04 15:52:57.168080 	9 	0:00:00.003359
219 	2015-04-04 15:52:57.179686 	2015-04-04 15:52:57.183355 	6 	0:00:00.003669
220 	2015-04-04 15:52:57.194734 	2015-04-04 15:52:57.198210 	5 	0:00:00.003476
221 	2015-04-04 15:52:57.209750 	2015-04-04 15:52:57.213641 	9 	0:00:00.003891
222 	2015-04-04 15:52:57.224732 	2015-04-04 15:52:57.228090 	2 	0:00:00.003358
223 	2015-04-04 15:52:57.239625 	2015-04-04 15:52:57.243009 	3 	0:00:00.003384
224 	2015-04-04 15:52:57.254685 	2015-04-04 15:52:57.258037 	0 	0:00:00.003352
225 	2015-04-04 15:52:57.269640 	2015-04-04 15:52:57.273038 	2 	0:00:00.003398
226 	2015-04-04 15:52:57.284777 	2015-04-04 15:52:57.288309 	6 	0:00:00.003532
227 	2015-04-04 15:52:57.299651 	2015-04-04 15:52:57.303033 	4 	0:00:00.003382
228 	2015-04-04 15:52:57.314707 	2015-04-04 15:52:57.318184 	7 	0:00:00.003477
229 	2015-04-04 15:52:57.329671 	2015-04-04 15:52:57.333058 	3 	0:00:00.003387
230 	2015-04-04 15:52:57.343769 	2015-04-04 15:52:57.347290 	7 	0:00:00.003521
231 	2015-04-04 15:52:57.359796 	2015-04-04 15:52:57.363282 	0 	0:00:00.003486
232 	2015-04-04 15:52:57.374625 	2015-04-04 15:52:57.377999 	2 	0:00:00.003374
233 	2015-04-04 15:52:57.389692 	2015-04-04 15:52:57.393364 	1 	0:00:00.003672
234 	2015-04-04 15:52:57.404646 	2015-04-04 15:52:57.408038 	3 	0:00:00.003392
235 	2015-04-04 15:52:57.419711 	2015-04-04 15:52:57.423183 	6 	0:00:00.003472
236 	2015-04-04 15:52:57.434688 	2015-04-04 15:52:57.438176 	7 	0:00:00.003488
237 	2015-04-04 15:52:57.449718 	2015-04-04 15:52:57.453205 	9 	0:00:00.003487
238 	2015-04-04 15:52:57.463680 	2015-04-04 15:52:57.467076 	2 	0:00:00.003396
239 	2015-04-04 15:52:57.478162 	2015-04-04 15:52:57.481668 	8 	0:00:00.003506
240 	2015-04-04 15:52:57.493204 	2015-04-04 15:52:57.496847 	4 	0:00:00.003643
241 	2015-04-04 15:52:57.508239 	2015-04-04 15:52:57.511715 	9 	0:00:00.003476
242 	2015-04-04 15:52:57.523167 	2015-04-04 15:52:57.526629 	8 	0:00:00.003462
243 	2015-04-04 15:52:57.536937 	2015-04-04 15:52:57.540589 	3 	0:00:00.003652
244 	2015-04-04 15:52:57.553199 	2015-04-04 15:52:57.556657 	9 	0:00:00.003458
245 	2015-04-04 15:52:57.567067 	2015-04-04 15:52:57.570648 	4 	0:00:00.003581
246 	2015-04-04 15:52:57.583256 	2015-04-04 15:52:57.586721 	8 	0:00:00.003465
247 	2015-04-04 15:52:57.598882 	2015-04-04 15:52:57.602440 	7 	0:00:00.003558
248 	2015-04-04 15:52:57.613192 	2015-04-04 15:52:57.616663 	4 	0:00:00.003471
249 	2015-04-04 15:52:57.628145 	2015-04-04 15:52:57.631567 	2 	0:00:00.003422
250 	2015-04-04 15:52:57.643238 	2015-04-04 15:52:57.646794 	1 	0:00:00.003556
251 	2015-04-04 15:52:57.658163 	2015-04-04 15:52:57.661704 	8 	0:00:00.003541
252 	2015-04-04 15:52:57.673216 	2015-04-04 15:52:57.676778 	9 	0:00:00.003562
253 	2015-04-04 15:52:57.688161 	2015-04-04 15:52:57.691880 	2 	0:00:00.003719
254 	2015-04-04 15:52:57.703234 	2015-04-04 15:52:57.706717 	8 	0:00:00.003483
255 	2015-04-04 15:52:57.718240 	2015-04-04 15:52:57.722293 	5 	0:00:00.004053
